model_output,ground_truth,top_20_tokens,top_20_probs,match,match_substring
Triangular<end_of_turn>,triangle,"['Tri', 'Triangle', 'Fold', 'Diamond', 'Square', 'Folding', 'Zig', 'Accordion', 'Rect', 'Diagonal', 'Fan', 'Tra', 'Obl', 'T', 'Geometric', 'Heart', 'Tr', 'Rectangle', 'W', 'Rh']","tensor([5.2197e-01, 4.7772e-01, 1.3822e-04, 1.0519e-04, 4.8759e-05, 6.0119e-06,
        3.0627e-06, 1.5585e-06, 1.4564e-06, 1.0463e-06, 6.9488e-07, 6.5025e-07,
        6.3152e-07, 3.7288e-07, 1.4665e-07, 9.2395e-08, 6.8805e-08, 5.5765e-08,
        5.3756e-08, 5.2366e-08])",False,False
A-frame<end_of_turn>,triangle,"['A', 'Tri', 'Triangle', 'Py', 'Tra', 'Geometric', 'Tr', '**', 'Diamond', 'Hex', 'G', ' triangular', 'Chevron', 'triangle', 'Tet', 'Pr', 'T', 'Rh', 'Ob', 'Ar']","tensor([6.2611e-01, 1.8968e-01, 1.8417e-01, 2.6500e-05, 6.6516e-06, 1.8574e-06,
        7.0810e-07, 1.9534e-07, 1.6130e-07, 3.5285e-08, 1.7457e-08, 1.0413e-08,
        1.0040e-08, 8.4432e-09, 6.8166e-09, 5.9271e-09, 5.6440e-09, 5.2075e-09,
        2.6751e-09, 1.6999e-09])",False,False
Cylindrical<end_of_turn>,circle,"['C', 'Round', 'Con', 'Bowl', 'Cone', 'Circular', 'Sph', 'Square', 'Rounded', '**', 'White', 'Te', 'V', 'Hem', 'Oval', 'Cup', 'Sp', 'Bow', 'Short', 'M']","tensor([9.8467e-01, 9.5652e-03, 3.8722e-03, 6.2666e-04, 4.5417e-04, 4.5351e-04,
        3.0378e-04, 2.5343e-05, 7.5495e-06, 5.7690e-06, 2.7305e-06, 2.4102e-06,
        1.3562e-06, 8.4154e-07, 6.8433e-07, 4.9003e-07, 4.4499e-07, 3.7672e-07,
        2.8260e-07, 1.6926e-07])",False,False
Octagon<end_of_turn>,star,"['Oct', 'Lantern', 'Sphere', 'Tower', 'C', 'Hat', 'L', 'Basket', 'Globe', 'Round', 'Gaz', 'Cage', 'Clock', 'Fan', 'Spinner', 'Sp', 'Spider', 'Lamp', 'H', 'Um']","tensor([8.0226e-01, 1.0681e-01, 3.4538e-02, 2.7747e-02, 1.2302e-02, 5.8379e-03,
        3.9400e-03, 5.8000e-04, 5.5624e-04, 5.0897e-04, 4.8534e-04, 4.1815e-04,
        3.7706e-04, 3.3845e-04, 3.3414e-04, 2.8972e-04, 2.8284e-04, 2.3587e-04,
        1.9557e-04, 1.8255e-04])",False,False
Hearts<end_of_turn>,circle,"['Hearts', 'Heart', 'Circles', 'Stars', 'Triangle', 'Red', 'Star', 'Tri', 'Circle', 'Oval', ' hearts', 'Rh', 'Cow', 'Pink', 'Diamond', 'Semi', ' Hearts', 'R', 'Spiral', 'Squares']","tensor([8.5315e-01, 1.1161e-01, 2.3926e-02, 6.1266e-03, 2.4223e-03, 8.9809e-04,
        8.3525e-04, 6.5674e-04, 2.7982e-04, 2.6536e-05, 2.1039e-05, 6.0006e-06,
        5.9036e-06, 5.2369e-06, 4.4419e-06, 3.8032e-06, 3.7177e-06, 2.7452e-06,
        2.5559e-06, 2.0045e-06])",False,False
Round<end_of_turn>,circle,"['Round', 'Circular', 'Circle', 'Oval', 'round', '**', 'Circles', '圆形', ' round', 'Rounded', '圓', ' Round', 'Pizza', 'Disk', ' circular', 'Disc', 'O', 'circular', 'circle', 'S']","tensor([9.7369e-01, 2.5214e-02, 1.0992e-03, 1.9093e-08, 3.0203e-09, 2.5018e-09,
        1.4847e-09, 6.9271e-10, 4.7054e-10, 2.8040e-10, 8.5349e-11, 7.9191e-11,
        3.3226e-11, 2.5214e-11, 1.8496e-11, 1.7653e-11, 9.9954e-12, 8.1545e-12,
        2.1804e-12, 1.4115e-12])",False,False
Oval.<end_of_turn>,square,"['Oval', 'Ellipse', 'Obl', 'Circle', 'Oct', 'Square', 'Rectangle', 'Rounded', 'Round', 'Abstract', 'O', 'Diamond', 'Ell', 'Rect', 'Black', ' Oval', 'Hex', 'Squ', 'Circular', 'Triangle']","tensor([9.6861e-01, 1.5024e-02, 5.1158e-03, 4.3076e-03, 1.4138e-03, 1.0133e-03,
        6.8866e-04, 6.6585e-04, 6.6016e-04, 4.3314e-04, 3.6588e-04, 2.8961e-04,
        2.6622e-04, 2.5300e-04, 2.1527e-04, 1.3748e-04, 1.2654e-04, 5.7304e-05,
        3.8394e-05, 3.5283e-05])",False,False
Arrow<end_of_turn>,triangle,"['Arrow', 'Triangle', 'Circular', 'Square', 'Up', 'Arrows', 'Black', 'Diamond', ' Arrow', 'Left', 'Chevron', 'Right', 'Cur', 'Hex', '**', 'T', 'arrow', 'Rectangle', 'Tri', 'Te']","tensor([9.9992e-01, 7.7534e-05, 6.0416e-07, 4.5749e-07, 1.7096e-07, 1.6147e-07,
        1.5415e-07, 9.2367e-08, 6.8200e-08, 5.8666e-08, 5.8424e-08, 5.3418e-08,
        2.7299e-08, 2.6186e-08, 2.6085e-08, 2.0379e-08, 1.3062e-08, 9.4325e-09,
        7.8777e-09, 7.2055e-09])",False,False
Circle<end_of_turn>,circle,"['Circle', 'Round', 'Circular', '**', 'Circles', 'Oval', '圆形', 'round', 'circle', '圓', 'Disc', ' circle', 'Disk', ' round', ' circular', 'circular', ' Circle', ' Round', 'Rounded', 'Pizza']","tensor([6.1886e-01, 1.9185e-01, 1.8928e-01, 1.4892e-07, 3.7915e-08, 2.6918e-08,
        2.0425e-08, 1.1661e-08, 1.0647e-08, 3.3542e-09, 1.6774e-09, 1.6440e-09,
        1.4045e-09, 8.6179e-10, 5.0869e-10, 4.0845e-10, 3.6037e-10, 2.7528e-10,
        1.4612e-10, 1.0555e-10])",False,True
Square<end_of_turn>,square,"['Square', 'Circular', 'Obl', 'Quadr', 'Rect', 'Triangle', 'Oct', 'Round', 'Tri', 'Squared', 'Rectangle', 'Oval', 'Fold', 'Squ', ' Square', 'Hex', 'square', 'Diamond', 'Ir', 'Circle']","tensor([9.9996e-01, 1.6005e-05, 6.9449e-06, 5.9650e-06, 2.3949e-06, 2.0237e-06,
        1.2962e-06, 8.1231e-07, 2.4692e-07, 1.3435e-07, 1.2966e-07, 1.0360e-07,
        5.9789e-08, 5.6840e-08, 4.3668e-08, 4.1453e-08, 3.4092e-08, 2.3801e-08,
        2.3785e-08, 1.9999e-08])",False,True
Rectangle<end_of_turn>,square,"['Rectangle', 'Rect', 'Square', 'Tra', 'Oval', 'Obl', 'Rounded', 'Quadr', 'Squ', ' Rect', 'Cur', 'Squared', 'T', 'Ir', '**', 'Round', ' Rectangle', 'Hex', 'O', 'S']","tensor([8.3709e-01, 1.6240e-01, 3.6615e-04, 6.3807e-05, 2.6807e-05, 2.6792e-05,
        1.9456e-05, 8.7752e-07, 2.0431e-07, 1.6162e-07, 1.6111e-07, 1.4555e-07,
        1.4432e-07, 1.4194e-07, 1.3499e-07, 1.3250e-07, 1.1070e-07, 9.4680e-08,
        7.6141e-08, 7.1533e-08])",False,False
Triangle<end_of_turn>,triangle,"['Triangle', 'Tri', 'Arrow', 'Cone', 'Flag', 'triangle', 'Flags', '**', ' Triangle', 'Penn', 'P', 'W', 'Diamond', 'Here', 'Spe', 'T', ' triangle', 'Delta', 'Point', 'A']","tensor([1.0000e+00, 7.9687e-08, 2.3802e-08, 1.9744e-08, 7.1182e-09, 5.3029e-09,
        2.3093e-09, 6.4332e-10, 4.0832e-10, 1.8411e-10, 1.4041e-10, 9.4898e-11,
        6.9887e-11, 6.6525e-11, 4.9104e-11, 3.4669e-11, 3.0656e-11, 1.9981e-11,
        1.1569e-11, 8.0916e-12])",False,True
Irregular<end_of_turn>,square,"['Ir', 'Quadr', 'Tra', 'Rect', 'L', 'As', 'Pol', 'irregular', 'Polygon', 'Hex', 'Tri', 'Rectangle', 'Angular', '**', 'Ang', 'Square', 'Un', 'Pent', '<start_of_image>', 'Oct']","tensor([9.9753e-01, 1.0044e-03, 5.1287e-04, 5.0944e-04, 2.5684e-04, 1.8394e-04,
        3.3995e-06, 9.7540e-07, 7.4029e-07, 6.3618e-07, 4.6815e-07, 2.2101e-07,
        2.1324e-07, 1.8988e-07, 1.6177e-07, 9.3786e-08, 8.5113e-08, 5.2558e-08,
        2.7408e-08, 2.6392e-08])",False,False
Heart<end_of_turn>,heart,"['Heart', 'Oval', 'Red', 'heart', 'Rib', 'Rect', 'Cur', ' Heart', 'Leather', 'B', ' heart', 'T', 'Sh', 'D', 'Te', 'Diamond', 'Bell', 'Hearts', 'Rounded', 'Zig']","tensor([1.0000e+00, 2.1540e-06, 9.5767e-07, 7.6905e-08, 6.3318e-08, 5.1753e-08,
        4.7574e-08, 4.5952e-08, 3.2025e-08, 1.7852e-08, 1.6101e-08, 1.6076e-08,
        1.3516e-08, 8.0862e-09, 6.2785e-09, 5.8574e-09, 3.5927e-09, 3.4425e-09,
        2.5816e-09, 2.5792e-09])",False,True
Square<end_of_turn>,square,"['Square', 'Geometric', 'Quadr', 'Squared', 'Squ', 'Rect', 'Squares', 'Ir', 'Oct', ' Square', '**', 'Tra', 'As', 'Angular', 'Obl', 'square', 'Hex', ' square', 'Sq', 'S']","tensor([1.0000e+00, 2.4075e-07, 5.0374e-08, 3.5507e-08, 2.2736e-08, 3.8298e-09,
        9.5145e-10, 8.9641e-10, 5.2651e-10, 2.6491e-10, 1.8769e-10, 9.1079e-11,
        5.4013e-11, 1.4705e-11, 1.0042e-11, 9.9946e-12, 5.8596e-12, 2.2642e-12,
        2.1248e-12, 1.5524e-12])",False,True
Rectangle<end_of_turn>,square,"['Rectangle', 'Rect', 'Square', '**', 'Quadr', 'Obl', ' Rectangle', 'rectangle', 'Squared', 'Here', 'Squares', 'Geometric', 'Squ', '▢', 'Te', ' Rect', 'Oct', 'square', 'Sub', 'rectangular']","tensor([9.6264e-01, 2.4965e-02, 1.2392e-02, 5.3251e-07, 1.7501e-07, 1.0521e-08,
        2.1820e-09, 1.4959e-10, 5.2670e-11, 3.4698e-11, 3.2646e-11, 3.0934e-11,
        2.8329e-11, 2.3479e-11, 1.7377e-11, 1.6639e-11, 1.5845e-11, 1.4273e-11,
        1.4146e-11, 1.4057e-11])",False,False
Rectangular.<end_of_turn>,square,"['Rect', 'Rectangle', 'Square', ' Rect', '**', 'Ar', 'Sh', 'Vertical', 'H', 'Barn', 'S', 'Sl', 'rectangular', 'B', 'Geometric', 'O', 'Re', 'Wooden', 'Obl', 'D']","tensor([9.9993e-01, 7.2413e-05, 1.0295e-07, 9.1641e-09, 7.0335e-09, 3.2548e-09,
        2.1663e-09, 1.0846e-09, 3.8452e-10, 2.6110e-10, 1.4236e-10, 8.0440e-11,
        6.8336e-11, 5.9355e-11, 4.3946e-11, 4.3772e-11, 4.3759e-11, 4.1148e-11,
        3.6964e-11, 3.0609e-11])",False,False
Spire<end_of_turn>,triangle,"['Sp', 'Point', 'Tur', 'G', 'Cone', 'Ob', 'Py', 'Tower', 'Oct', 'Need', 'Spe', 'Spiral', 'S', 'Ste', 'C', 'Con', '**', 'Fl', 'T', 'Triangle']","tensor([9.8955e-01, 6.7857e-03, 2.1686e-03, 6.7727e-04, 2.3944e-04, 1.3447e-04,
        1.2449e-04, 1.1310e-04, 8.9006e-05, 6.1634e-05, 2.0489e-05, 1.5633e-05,
        3.9438e-06, 3.2070e-06, 1.8373e-06, 1.5611e-06, 1.4553e-06, 9.1764e-07,
        8.0399e-07, 6.1291e-07])",False,False
Round<end_of_turn>,circle,"['Round', 'Circular', 'Circle', 'round', '**', ' Round', 'Oval', ' round', 'Circles', 'Rounded', '圆形', '圓', ' circular', 'circular', 'White', 'Disc', 'Flat', 'ROUND', 'Here', ' Circular']","tensor([9.9599e-01, 4.0057e-03, 7.4934e-06, 4.1150e-09, 1.0087e-09, 8.2880e-10,
        6.3890e-10, 5.1072e-10, 3.0192e-10, 2.2588e-10, 1.1780e-11, 5.5164e-12,
        4.7965e-12, 2.9622e-12, 2.4208e-12, 1.7792e-12, 4.8610e-13, 3.4677e-13,
        3.2095e-13, 3.0103e-13])",False,False
Circle<end_of_turn>,square,"['Circle', 'Circular', 'Oct', 'Round', 'Circles', 'Square', '**', 'Hex', ' Circle', 'Disc', 'Pent', 'Disk', 'Here', ' circle', 'circle', 'Triangle', 'Polygon', 'Okay', 'Dec', 'Obl']","tensor([9.9857e-01, 1.0823e-03, 3.3816e-04, 1.1980e-05, 1.1877e-07, 1.0770e-07,
        3.4414e-08, 3.0456e-08, 6.3786e-09, 4.2532e-09, 4.0499e-09, 3.4962e-09,
        3.1671e-09, 2.6487e-09, 2.3519e-09, 8.7918e-10, 7.2021e-10, 5.0667e-10,
        2.8381e-10, 1.4486e-10])",False,False
Round<end_of_turn>,heart,"['Round', 'Hex', 'Obl', 'C', 'Log', 'Oct', 'Circular', 'Square', 'Sph', 'Column', 'Rect', 'P', 'Rounded', 'Sphere', 'Ann', '**', 'Con', 'Cube', 'T', 'Barrel']","tensor([9.8171e-01, 8.5547e-03, 3.3052e-03, 2.5047e-03, 2.1116e-03, 1.1527e-03,
        3.1068e-04, 1.9332e-04, 7.6612e-05, 2.7939e-05, 2.1412e-05, 4.0923e-06,
        3.8844e-06, 3.2419e-06, 3.2232e-06, 2.6135e-06, 1.8647e-06, 1.7548e-06,
        1.1824e-06, 1.0377e-06])",False,False
Heart<end_of_turn>,heart,"['Heart', 'Here', ' Heart', 'heart', '**', 'Spiral', ' heart', 'Hearts', 'Shape', '<start_of_image>', 'Hear', '❤️', 'D', 'A', '$\\', 'T', 'Squ', 'Flower', 'Circle', 'L']","tensor([1.0000e+00, 1.3511e-07, 5.9589e-08, 2.6219e-08, 2.4201e-08, 2.0600e-08,
        1.3841e-08, 4.7982e-09, 4.3367e-09, 4.1828e-09, 3.8562e-09, 1.8625e-09,
        9.7363e-10, 5.5661e-10, 5.4713e-10, 4.7147e-10, 4.5059e-10, 3.5111e-10,
        3.3996e-10, 2.0877e-10])",False,True
Triangle<end_of_turn>,triangle,"['Triangle', 'Tri', 'triangle', 'Tra', '**', ' Triangle', ' triangle', 'Equ', 'Right', 'Tr', '△', 'Rh', ' ट्रायंगल', ' triangular', 'Red', '$\\', 'That', '三角形', 'A', 'Is']","tensor([1.0000e+00, 1.3047e-07, 7.5182e-11, 1.4925e-11, 3.8518e-12, 1.6609e-12,
        2.8640e-13, 1.0363e-13, 6.0016e-15, 4.2693e-15, 3.1830e-15, 2.2265e-15,
        1.8368e-15, 8.4051e-16, 6.2457e-16, 5.7082e-16, 5.1183e-16, 4.9147e-16,
        1.4641e-16, 1.2810e-16])",False,True
Rectangular<end_of_turn>,square,"['Rect', 'Rectangle', 'Square', 'Oct', 'Brown', 'Obl', '**', 'Hex', 'Quadr', ' Rect', 'Horizontal', ' Rectangle', 'Sub', 'Ob', 'Oval', 'Black', 'C', 'Triangle', 'D', 'Squ']","tensor([6.1366e-01, 3.8627e-01, 6.0008e-05, 7.9393e-06, 2.1429e-06, 1.2060e-06,
        1.8350e-07, 1.4857e-07, 1.1219e-07, 6.4455e-08, 6.5190e-09, 6.4132e-09,
        5.3044e-09, 4.2035e-09, 3.5189e-09, 3.3663e-09, 2.7046e-09, 2.2453e-09,
        2.2209e-09, 2.2159e-09])",False,False
Swirls<end_of_turn>,circle,"['Sw', 'Tri', 'Triangle', 'Smooth', 'Pur', 'Pure', 'M', 'Rounded', 'Squares', 'R', 'Sph', 'Sphere', 'Square', 'W', 'C', 'Spiral', 'Waves', 'Circles', 'Round', 'S']","tensor([8.6656e-01, 3.3954e-02, 3.3498e-02, 2.2782e-02, 7.8805e-03, 6.2260e-03,
        5.2657e-03, 4.1258e-03, 2.9335e-03, 2.5119e-03, 2.4625e-03, 1.5685e-03,
        1.4775e-03, 1.3795e-03, 1.2875e-03, 8.3783e-04, 8.1597e-04, 7.4620e-04,
        5.8406e-04, 4.7261e-04])",False,False
Brick<end_of_turn>,square,"['Brick', 'Br', 'Hex', 'Circles', 'Rect', 'Oct', 'Squares', 'Rectangle', 'Obl', 'Circle', 'Square', 'Oval', 'Circular', 'Geometric', 'Blocks', 'Pa', 'P', 'Round', 'Tiles', 'Diamond']","tensor([5.0871e-01, 3.2546e-01, 1.5997e-01, 2.3997e-03, 2.0756e-03, 6.6857e-04,
        1.7892e-04, 1.2954e-04, 1.2759e-04, 1.1721e-04, 4.0510e-05, 3.9748e-05,
        3.3483e-05, 2.3250e-05, 5.0041e-06, 3.4405e-06, 3.1662e-06, 2.5194e-06,
        1.1397e-06, 1.1132e-06])",False,False
Oval<end_of_turn>,square,"['Oval', 'Ir', 'Round', 'Square', 'Rect', 'Rectangle', 'Obl', 'Squ', 'Circular', 'Rounded', 'O', 'Tra', 'El', ' Oval', 'Quadr', 'S', 'Triangle', 'Oct', 'Organic', 'Te']","tensor([9.8855e-01, 6.6011e-03, 2.0940e-03, 1.0128e-03, 5.3125e-04, 5.2952e-04,
        4.2791e-04, 1.1849e-04, 4.1347e-05, 3.1328e-05, 2.0600e-05, 1.0512e-05,
        5.5498e-06, 4.3357e-06, 3.0039e-06, 2.3693e-06, 1.9832e-06, 1.5514e-06,
        1.5113e-06, 1.2746e-06])",False,False
Oval<end_of_turn>,square,"['Oval', 'Rect', 'Rounded', 'Round', 'Rectangle', 'Square', 'Tri', 'As', 'El', 'Obl', 'Fan', 'Squ', 'Ang', 'D', 'Pear', 'Bowl', 'Tra', ' Oval', 'Angular', 'U']","tensor([6.6388e-01, 2.2749e-01, 8.9837e-02, 1.2562e-02, 2.5947e-03, 1.3263e-03,
        6.4357e-04, 5.8293e-04, 3.4841e-04, 1.1131e-04, 9.9329e-05, 8.6459e-05,
        5.2938e-05, 4.5979e-05, 4.5373e-05, 3.9671e-05, 3.8494e-05, 3.3071e-05,
        3.2212e-05, 2.6169e-05])",False,False
Floral<end_of_turn>,heart,"['Floral', 'Heart', 'Oval', 'Circle', 'Castle', 'Round', 'Diamond', 'Sw', 'Circular', 'Te', 'Rounded', 'Rect', 'R', 'Flower', 'Scroll', 'Oct', 'Crown', 'C', 'O', 'Rose']","tensor([5.2796e-01, 4.2540e-01, 4.4853e-02, 7.9492e-04, 7.7058e-04, 1.4411e-04,
        1.2444e-05, 1.2404e-05, 1.1550e-05, 1.1224e-05, 3.7335e-06, 2.7419e-06,
        2.3262e-06, 1.9848e-06, 1.9810e-06, 1.7786e-06, 1.3035e-06, 1.2913e-06,
        1.1846e-06, 1.0719e-06])",False,False
Square<end_of_turn>,square,"['Square', 'Squared', 'Rect', 'Squares', 'Squ', 'Geometric', '**', 'Quadr', ' Square', 'square', 'White', 'Rectangle', 'Sq', 'Obl', 'Oval', 'Round', 'S', 'Ir', 'Here', ' square']","tensor([1.0000e+00, 2.8039e-08, 8.7483e-09, 3.7789e-09, 2.5006e-09, 2.4328e-09,
        2.2972e-09, 1.5736e-09, 2.6721e-10, 8.7124e-11, 1.8781e-11, 1.3111e-11,
        3.9203e-12, 3.9113e-12, 3.6991e-12, 3.6858e-12, 2.5070e-12, 1.9037e-12,
        1.6469e-12, 1.4624e-12])",False,True
Square<end_of_turn>,square,"['Square', 'Rect', 'Squared', 'Quadr', 'Geometric', '**', 'Squares', 'Squ', ' Square', 'White', 'square', 'Round', 'Obl', 'Oval', 'Rectangle', 'Here', 'S', 'Ir', 'Sq', ' square']","tensor([1.0000e+00, 2.4291e-08, 2.1793e-08, 5.4515e-09, 4.4344e-09, 1.6959e-09,
        1.5181e-09, 8.3502e-10, 4.5384e-10, 3.9364e-10, 1.1093e-10, 2.9360e-11,
        2.1105e-11, 1.2372e-11, 9.4246e-12, 6.3290e-12, 4.2657e-12, 4.2351e-12,
        3.9666e-12, 2.1851e-12])",False,True
Rectangular<end_of_turn>,square,"['Rect', 'Rectangle', 'Square', 'Box', 'Rounded', 'Retro', 'Obl', '**', ' Rect', 'Flat', 'rectangular', 'Squ', 'Tub', ' Rectangle', 'Cur', ' rectangular', 'Ob', 'Ret', 'Tra', 'Black']","tensor([9.7341e-01, 2.4607e-02, 1.9772e-03, 2.1718e-06, 6.0591e-07, 5.1158e-07,
        2.3383e-07, 1.3422e-07, 1.0224e-07, 7.4509e-08, 3.8671e-08, 9.5778e-09,
        7.4583e-09, 7.2666e-09, 7.2494e-09, 5.8113e-09, 5.5771e-09, 4.9704e-09,
        4.3209e-09, 1.8289e-09])",False,False
Sphere.<end_of_turn>,circle,"['Sphere', 'Sph', 'Round', 'Orb', ' sphere', 'Globe', '球', ' Sphere', 'Ball', 'Circular', 'sphere', '**', 'Oval', 'Here', ' spherical', ' Sph', 'Glob', 'sph', 'P', 'Circle']","tensor([9.9970e-01, 2.7371e-04, 2.6202e-05, 1.4744e-06, 3.5109e-07, 3.1781e-07,
        1.3429e-07, 6.7930e-09, 2.6285e-09, 7.7473e-10, 6.3602e-10, 5.0733e-10,
        4.3402e-10, 2.7729e-10, 2.6741e-10, 1.4531e-10, 1.0014e-10, 3.2592e-11,
        2.5828e-11, 1.5493e-11])",False,False
Ring<end_of_turn>,circle,"['Ring', 'Circular', 'Circle', 'Halo', 'Ann', 'W', '環', 'Wheel', '**', ' Ring', 'ring', '环', 'R', 'Disk', 'Round', 'Spiral', 'Disc', 'Circ', ' ring', 'Ho']","tensor([9.6233e-01, 3.5905e-02, 1.7250e-03, 1.5139e-05, 1.1549e-05, 4.2887e-06,
        3.4987e-06, 2.3638e-06, 1.3238e-06, 8.0344e-07, 6.9169e-07, 4.9780e-07,
        4.9690e-07, 3.2093e-07, 1.7652e-07, 1.4368e-07, 1.0024e-07, 9.6646e-08,
        6.2552e-08, 5.3249e-08])",False,False
Round<end_of_turn>,circle,"['Round', 'Circular', 'Rounded', 'Oval', 'round', 'Square', ' Round', 'Plate', 'Floral', ' round', 'Oct', 'Circle', 'Sh', '**', 'O', 'Rect', 'Blue', 'Te', 'Ring', 'Pl']","tensor([9.9820e-01, 1.7951e-03, 6.9235e-06, 1.2872e-07, 6.9751e-08, 5.7991e-08,
        2.8163e-08, 1.0871e-08, 7.4400e-09, 6.2757e-09, 5.1299e-09, 2.8686e-09,
        2.1133e-09, 1.5182e-09, 1.4304e-09, 7.8833e-10, 6.8326e-10, 6.1732e-10,
        5.7519e-10, 5.7375e-10])",False,False
Oval<end_of_turn>,square,"['Oval', 'Bowl', 'Round', 'Circular', 'Rounded', 'O', 'Square', 'C', 'Dish', 'Sph', 'Obl', 'Rect', 'Bow', 'Cur', 'Ell', 'Hem', ' Oval', 'Kid', 'S', 'Orb']","tensor([4.9849e-01, 3.3970e-01, 1.5330e-01, 5.6254e-03, 2.0873e-03, 3.9837e-04,
        1.5720e-04, 5.4132e-05, 3.5322e-05, 3.1897e-05, 2.8859e-05, 2.5155e-05,
        1.4882e-05, 1.1368e-05, 9.9711e-06, 6.5750e-06, 3.0011e-06, 2.4651e-06,
        2.3279e-06, 1.7149e-06])",False,False
Crescent<end_of_turn>,circle,"['C', 'Circle', 'Crane', 'Bird', 'Flower', 'Sunflower', 'Star', 'Round', 'Iris', 'Se', 'L', 'Sun', 'R', 'Sw', 'Fo', 'Hans', 'Daisy', 'Styl', 'Azure', 'Flying']","tensor([3.5017e-01, 2.3980e-01, 2.2594e-01, 1.5906e-01, 1.9488e-02, 2.5433e-03,
        5.3423e-04, 4.8319e-04, 2.6754e-04, 2.3372e-04, 1.7115e-04, 1.6130e-04,
        1.4414e-04, 1.3919e-04, 1.0697e-04, 1.0324e-04, 5.9776e-05, 5.8907e-05,
        4.4819e-05, 4.3075e-05])",False,False
Heart<end_of_turn>,heart,"['Heart', ' Heart', 'heart', 'Here', 'Hearts', '**', '❤️', ' heart', 'Circle', 'Hear', 'Diamond', 'Shape', 'D', '<start_of_image>', 'Def', 'Love', 'T', 'Sweet', 'Square', 'Valentine']","tensor([1.0000e+00, 5.4212e-08, 3.8126e-08, 2.4008e-08, 1.4380e-08, 1.1711e-08,
        1.0805e-08, 9.3934e-09, 7.2022e-09, 4.7208e-09, 4.6971e-09, 3.3015e-09,
        2.0349e-09, 1.6720e-09, 1.5378e-09, 1.3333e-09, 1.0433e-09, 1.0271e-09,
        8.1642e-10, 7.6433e-10])",False,True
Sword<end_of_turn>,triangle,"['Sword', 'Lance', 'Triangle', 'Sw', 'Arrow', 'Straight', 'Rod', 'Spe', 'Stick', 'Blade', 'Club', 'Staff', 'El', 'Bow', 'W', 'P', 'Sp', 'L', 'D', 'Leaf']","tensor([5.0184e-01, 2.4284e-01, 1.5790e-01, 2.8558e-02, 2.1739e-02, 1.5454e-02,
        1.3353e-02, 1.0263e-02, 3.3223e-03, 1.3700e-03, 9.6116e-04, 4.5670e-04,
        3.9148e-04, 3.6472e-04, 1.9055e-04, 1.3866e-04, 9.3346e-05, 8.2056e-05,
        7.9437e-05, 6.1942e-05])",False,False
Round<end_of_turn>,circle,"['Round', 'Circular', 'Circle', 'round', 'Rounded', ' Round', 'Oval', ' round', '**', 'Circles', '圓', '圆形', 'circular', ' circular', 'ROUND', 'Disc', 'Rounding', ' Circular', 'Cur', 'White']","tensor([9.9553e-01, 4.4702e-03, 3.2756e-07, 1.1122e-07, 6.3448e-08, 3.3337e-08,
        2.6686e-08, 1.7223e-08, 2.4891e-09, 6.7832e-10, 1.9628e-10, 1.8920e-10,
        1.8601e-10, 1.2597e-10, 4.0969e-11, 3.0572e-11, 2.2653e-11, 1.1643e-11,
        9.9605e-12, 6.7369e-12])",False,False
Round<end_of_turn>,square,"['Round', 'Rounded', 'Floral', 'Square', 'Circular', 'Tier', 'C', 'Sph', 'Both', 'Sphere', 'Oval', 'T', 'Rose', 'Layer', '**', ' Round', 'Roses', 'round', ' round', 'ROUND']","tensor([9.9994e-01, 5.6557e-05, 2.5134e-06, 2.2693e-06, 1.3263e-06, 4.7173e-07,
        4.5713e-07, 2.4995e-07, 1.2367e-07, 5.9608e-08, 5.8810e-08, 5.7427e-08,
        5.3713e-08, 4.9238e-08, 3.3164e-08, 1.8244e-08, 1.3799e-08, 7.7635e-09,
        6.1691e-09, 4.8409e-09])",False,False
Star<end_of_turn>,star,"['Star', 'Circle', 'Stars', 'Triangle', 'Round', 'Square', 'Rounded', 'Blue', 'Circles', 'Disk', 'Circular', 'Oval', 'Rectangle', ' Star', 'star', 'circle', 'R', 'Diamond', ' circle', 'Pent']","tensor([8.7021e-01, 1.2873e-01, 3.4208e-04, 3.2178e-04, 1.7805e-04, 1.7509e-04,
        2.8190e-05, 7.2689e-06, 4.0107e-07, 3.7377e-07, 1.6580e-07, 9.8376e-08,
        8.0830e-08, 6.8958e-08, 5.6441e-08, 5.3838e-08, 5.2905e-08, 5.1405e-08,
        3.6052e-08, 3.2846e-08])",False,True
Round<end_of_turn>,circle,"['Round', 'Circular', 'Circle', 'Disc', 'Disk', 'Cake', 'C', '**', 'round', ' round', ' Round', 'Rounded', 'Oval', 'Flat', 'R', '圆形', 'Bund', '圓', 'Sphere', 'Obl']","tensor([9.9985e-01, 1.5075e-04, 1.9794e-07, 1.5034e-07, 4.1327e-08, 3.0158e-09,
        1.6552e-09, 1.4607e-09, 1.1228e-09, 4.1401e-10, 1.1124e-10, 8.9573e-11,
        5.4464e-11, 6.4128e-12, 3.0953e-12, 2.7951e-12, 2.3427e-12, 2.1955e-12,
        2.0756e-12, 1.6682e-12])",False,False
