model_output,ground_truth,top_20_tokens,top_20_probs,match,match_substring
 hexagon<|im_end|>,square,"['hex', 'square', 'd', 'oct', 'rectangle', 'round', 'h', 'circle', 'p', 'triangle', ' hex', 'cube', 'he', 'pent', 'c', 'Hex', 'none', 'tile', 's', 'rect']","tensor([0.5685, 0.2457, 0.0314, 0.0296, 0.0167, 0.0114, 0.0111, 0.0093, 0.0074,
        0.0070, 0.0050, 0.0049, 0.0046, 0.0033, 0.0025, 0.0022, 0.0020, 0.0019,
        0.0016, 0.0015])",False,False
 square<|im_end|>,square,"['square', 'round', 'rectangle', 'circle', 'oval', 'triangle', 'rect', 'none', 'no', 'heart', 'wood', 'b', 'p', 'd', 'c', 'tri', 'cut', 'circ', 'hex', 'ob']","tensor([4.4922e-01, 2.1845e-01, 1.0388e-01, 9.9401e-02, 6.5469e-02, 2.5309e-02,
        1.6408e-02, 2.7581e-03, 1.9407e-03, 1.6151e-03, 1.3197e-03, 9.2530e-04,
        9.1049e-04, 7.0208e-04, 5.7108e-04, 5.2318e-04, 4.6361e-04, 4.4974e-04,
        4.4172e-04, 4.3953e-04])",False,True
 rectangle<|im_end|>,square,"['rectangle', 'square', 'rect', 'oval', 'round', 'hex', 'oct', 'triangle', 'ob', 'circle', 'Square', ' rectangular', 'rounded', 'Rectangle', 'o', 'd', ' rectangle', 'he', 'tri', ' square']","tensor([5.3709e-01, 3.3978e-01, 5.2983e-02, 4.1062e-02, 7.4981e-03, 4.9516e-03,
        1.4500e-03, 1.3226e-03, 9.8855e-04, 6.2169e-04, 5.2945e-04, 4.6708e-04,
        4.3700e-04, 4.3170e-04, 3.9390e-04, 3.1523e-04, 2.9364e-04, 2.7034e-04,
        2.2590e-04, 1.9351e-04])",False,False
 heart<|im_end|>,heart,"['heart', 'circle', 'he', 'oval', 'round', 'triangle', 'hex', ' heart', 'd', 'Heart', 'rectangle', 'circ', 'star', 'c', 'half', 'h', 'square', '心', 'oct', ' hearts']","tensor([9.6569e-01, 1.5157e-02, 8.5299e-03, 1.9824e-03, 1.5714e-03, 1.1102e-03,
        5.4319e-04, 4.7357e-04, 3.9787e-04, 3.9036e-04, 3.6623e-04, 3.2486e-04,
        2.9553e-04, 1.9057e-04, 1.2024e-04, 1.1859e-04, 9.0887e-05, 6.5305e-05,
        6.2535e-05, 5.9557e-05])",False,True
 square<|im_end|>,square,"['square', 'rectangle', 'rect', 'd', 's', 'Square', 'triangle', 'oval', 'white', 'hex', 'sqrt', ' square', 'Rectangle', '-square', 'round', 'ob', ' rectangle', 'rh', 'long', ' rectangular']","tensor([8.0214e-01, 1.8694e-01, 7.0061e-03, 6.2164e-04, 4.3820e-04, 4.0947e-04,
        3.5927e-04, 2.1195e-04, 2.0352e-04, 1.0361e-04, 9.7573e-05, 8.6074e-05,
        8.0589e-05, 7.6620e-05, 6.4325e-05, 5.2272e-05, 4.7398e-05, 4.0656e-05,
        3.7843e-05, 3.6223e-05])",False,True
 square<|im_end|>,square,"['square', 'rectangle', 'rect', 'd', 'triangle', 'Square', 's', 'white', 'oval', 'hex', ' square', 'sqrt', 'round', '-square', 'Rectangle', 'ob', ' rectangle', 'long', ' rectangular', 'oct']","tensor([8.2298e-01, 1.6449e-01, 7.3779e-03, 8.6405e-04, 5.4892e-04, 4.6200e-04,
        4.1307e-04, 4.1232e-04, 2.9247e-04, 1.3530e-04, 1.1547e-04, 1.1514e-04,
        1.0635e-04, 9.4378e-05, 8.8463e-05, 6.9362e-05, 5.4012e-05, 5.3884e-05,
        4.2722e-05, 4.2128e-05])",False,True
 Rectangle<|im_end|>,square,"['Rectangle', 'Rect', 'Square', 'square', 'rectangle', 'rect', 'The', 'Round', ' rectangular', 'round', 'box', 'T', 'Box', 'O', 'C', 'oval', ' rectangle', 'triangle', 'S', 'Yes']","tensor([0.3171, 0.1914, 0.1894, 0.1282, 0.1213, 0.0159, 0.0078, 0.0039, 0.0017,
        0.0013, 0.0012, 0.0011, 0.0011, 0.0011, 0.0009, 0.0008, 0.0008, 0.0006,
        0.0005, 0.0004])",False,False
 round<|im_end|>,circle,"['round', 'circle', 'Round', 's', 'C', 'c', 'Circle', 'Sphere', 'circ', 'ball', 'oval', 'rounded', 'd', 'O', 'S', 'square', '圆', ' round', '圆形', 'cir']","tensor([6.1396e-01, 3.0963e-01, 2.7783e-02, 1.1518e-02, 5.7952e-03, 5.2928e-03,
        3.4724e-03, 2.5592e-03, 2.5290e-03, 2.3864e-03, 2.1731e-03, 1.4028e-03,
        1.1601e-03, 8.5332e-04, 6.0030e-04, 5.2300e-04, 2.7879e-04, 2.4685e-04,
        1.8993e-04, 1.6488e-04])",False,False
 circle<|im_end|>,circle,"['circle', 'round', 'ring', 'oval', 'heart', 'd', 'rain', 'circ', 'c', 'r', 'rectangle', 'hex', 'ell', 'arc', 'half', 'don', 'loop', 'triangle', 'square', ' circle']","tensor([0.7859, 0.0512, 0.0511, 0.0225, 0.0197, 0.0152, 0.0077, 0.0065, 0.0063,
        0.0019, 0.0017, 0.0016, 0.0013, 0.0010, 0.0010, 0.0010, 0.0009, 0.0009,
        0.0009, 0.0009])",False,True
 round<|im_end|>,circle,"['round', 'circle', 'square', 'oval', 'rectangle', 'triangle', 'Round', 'circ', 'rect', 'heart', 'c', 'Square', 'rounded', 'd', 'blue', 'oct', 'plate', 'hex', 'tri', 'Circle']","tensor([7.8340e-01, 1.2023e-01, 6.5999e-02, 8.4462e-03, 3.7364e-03, 2.6283e-03,
        2.2716e-03, 1.3486e-03, 1.3152e-03, 1.3100e-03, 7.1012e-04, 7.0977e-04,
        4.9135e-04, 4.1334e-04, 4.0942e-04, 3.5773e-04, 2.7889e-04, 2.5641e-04,
        2.5177e-04, 1.7833e-04])",False,False
 oval<|im_end|>,square,"['oval', 'round', 'circle', 'square', 'b', 'rectangle', 'rect', 'c', 'ob', 'o', 'white', 'rounded', 'd', 'heart', 'triangle', 'ell', 'bow', 'oct', 'owl', ' oval']","tensor([5.2796e-01, 3.4334e-01, 3.6516e-02, 2.8659e-02, 2.4270e-02, 1.0832e-02,
        4.5744e-03, 3.1190e-03, 2.3760e-03, 1.3976e-03, 1.3323e-03, 1.0157e-03,
        9.7204e-04, 9.5461e-04, 9.3596e-04, 8.5788e-04, 7.7056e-04, 7.6587e-04,
        7.4335e-04, 3.4746e-04])",False,False
 circle<|im_end|>,circle,"['circle', 'bird', 'round', 'cr', 'oval', 'st', 'circ', 'triangle', 'c', 'ell', 'd', 'rectangle', 'cross', 'square', 'star', 'yellow', 'heart', ' circle', 'arrow', 'b']","tensor([9.5863e-01, 1.0435e-02, 6.6578e-03, 5.4780e-03, 3.9019e-03, 2.9530e-03,
        1.4962e-03, 1.1052e-03, 7.6070e-04, 6.4205e-04, 6.2651e-04, 5.2015e-04,
        4.9791e-04, 2.3101e-04, 2.0335e-04, 1.9886e-04, 1.8996e-04, 1.5918e-04,
        1.4732e-04, 1.4405e-04])",False,True
 heart<|im_end|>,heart,"['heart', 'Heart', 'triangle', 'round', 'Square', 'He', 'he', 'Triangle', ' heart', 'square', 'circle', 'hex', 'Rectangle', 'rectangle', 'Round', 'Hex', 'd', 'tri', ' Heart', 'Rect']","tensor([5.9491e-01, 3.7419e-01, 5.1607e-03, 2.9213e-03, 2.6309e-03, 2.3244e-03,
        1.7446e-03, 1.7111e-03, 1.6229e-03, 1.2372e-03, 1.0877e-03, 8.6615e-04,
        6.5898e-04, 5.8662e-04, 5.4252e-04, 5.0577e-04, 4.6157e-04, 3.3652e-04,
        2.9919e-04, 2.9124e-04])",False,True
 arrow<|im_end|>,triangle,"['arrow', 'triangle', 'square', 'rectangle', 'ar', 'rect', 'str', 'tri', 'long', 'line', 'round', 'circle', 'bar', 'point', 'short', 'x', 'tr', 'pointer', 'cross', 'arm']","tensor([6.4998e-01, 2.3494e-01, 3.2026e-02, 2.7331e-02, 1.2540e-02, 4.9598e-03,
        2.9788e-03, 2.3925e-03, 1.5331e-03, 1.4989e-03, 1.4874e-03, 1.1444e-03,
        9.8094e-04, 8.8701e-04, 6.8795e-04, 5.8530e-04, 5.6438e-04, 5.4375e-04,
        5.1098e-04, 4.9496e-04])",False,False
 round<|im_end|>,circle,"['round', 'circle', 'Round', 'oval', 'square', 'circ', 'rectangle', 'Circle', 'rounded', 'O', 'Square', 'white', 'c', 'triangle', 'C', 'rect', '圆', ' round', '圆形', 'Rectangle']","tensor([7.2935e-01, 1.7875e-01, 2.8936e-02, 2.0010e-02, 1.9826e-02, 2.4466e-03,
        2.1436e-03, 1.8543e-03, 1.6509e-03, 1.5411e-03, 1.2419e-03, 1.1791e-03,
        1.1668e-03, 1.1288e-03, 8.1289e-04, 6.7847e-04, 3.1430e-04, 2.9699e-04,
        2.5941e-04, 2.5804e-04])",False,False
 round<|im_end|>,square,"['round', 'square', 'rectangle', 'heart', 'rect', 'circle', 'oval', 'triangle', 'layer', 'rounded', 'oct', 'c', 't', 'tri', 'two', 'hex', 'd', 'cake', 'box', 'b']","tensor([0.4269, 0.2236, 0.1072, 0.1070, 0.0378, 0.0171, 0.0103, 0.0073, 0.0061,
        0.0040, 0.0034, 0.0033, 0.0032, 0.0029, 0.0025, 0.0023, 0.0020, 0.0013,
        0.0010, 0.0009])",False,False
 star<|im_end|>,star,"['star', 'stars', 'circle', '星', ' star', 'cross', 'triangle', 'st', 'Star', 'square', 'rectangle', 'round', 'd', 'white', 'aster', 'p', 'blue', 'hex', 'heart', '-star']","tensor([9.9573e-01, 1.2818e-03, 8.4330e-04, 1.9369e-04, 1.8926e-04, 1.8153e-04,
        1.7812e-04, 1.4247e-04, 1.2379e-04, 9.4615e-05, 8.8038e-05, 8.0386e-05,
        7.7669e-05, 7.7080e-05, 4.6689e-05, 2.4268e-05, 1.9993e-05, 1.5647e-05,
        1.5358e-05, 1.3909e-05])",False,True
 round<|im_end|>,circle,"['round', 'circle', 'c', 'oval', 'square', 'circ', 'cake', 'rounded', '圆', 'b', 'Round', 'rectangle', 'triangle', 'd', ' round', '圆形', 'cir', 'p', 'heart', 'pie']","tensor([7.4059e-01, 2.4286e-01, 6.9649e-03, 1.6474e-03, 1.1657e-03, 9.4644e-04,
        7.0138e-04, 6.7777e-04, 4.2330e-04, 2.5969e-04, 2.4347e-04, 2.0101e-04,
        1.7740e-04, 1.7492e-04, 1.3048e-04, 1.1210e-04, 9.6654e-05, 7.6082e-05,
        7.0863e-05, 6.3678e-05])",False,False
 rectangle<|im_end|>,square,"['rectangle', 'square', 'rect', 'oval', 'round', 'circle', 'Rectangle', ' rectangular', 'rounded', 'long', 'vertical', 'triangle', 'd', ' rectangle', 'door', 'ob', 'cur', '4', 'four', 'none']","tensor([8.0921e-01, 8.8216e-02, 4.7657e-02, 2.4568e-02, 8.6724e-03, 1.2801e-03,
        1.0320e-03, 8.6256e-04, 7.8211e-04, 7.6857e-04, 7.4200e-04, 7.1127e-04,
        5.3673e-04, 4.5581e-04, 4.5452e-04, 4.3006e-04, 4.2970e-04, 4.2821e-04,
        3.1980e-04, 2.4877e-04])",False,False
 square<|im_end|>,square,"['square', 'rectangle', 'Square', 'rect', 's', 'd', 'white', 'hex', 'Rectangle', 'triangle', 'oct', ' square', 'sqrt', '-square', 'round', 'oval', 'he', 'Rect', 'rh', 'S']","tensor([9.0052e-01, 7.1670e-02, 9.4980e-03, 6.4848e-03, 2.5768e-03, 1.5218e-03,
        1.3496e-03, 8.8005e-04, 4.4140e-04, 3.9600e-04, 2.4529e-04, 2.1834e-04,
        2.1819e-04, 2.1460e-04, 2.0425e-04, 1.8874e-04, 1.8317e-04, 1.7307e-04,
        1.2738e-04, 8.8950e-05])",False,True
 square<|im_end|>,square,"['square', 'rectangle', 'round', 'rect', 'oval', 'circle', 'triangle', 'white', 'Square', 'd', 'hex', 's', ' square', 'oct', 'ob', 'Rectangle', 'heart', '-square', 'sqrt', ' rectangular']","tensor([8.5706e-01, 1.1697e-01, 7.6289e-03, 7.5165e-03, 4.3149e-03, 1.2769e-03,
        8.6006e-04, 8.4259e-04, 3.5500e-04, 3.4331e-04, 2.6787e-04, 1.9209e-04,
        1.5306e-04, 1.2807e-04, 1.1038e-04, 7.5063e-05, 7.3608e-05, 6.9558e-05,
        6.4997e-05, 6.3367e-05])",False,True
 star<|im_end|>,star,"['star', 'stars', 'triangle', 'd', '星', 'square', ' star', 'st', 'rectangle', 'p', 'round', 'Star', 'hex', 'cross', 'circle', 'pent', 'aster', 'oct', '5', 'stop']","tensor([9.9589e-01, 7.9192e-04, 6.8423e-04, 3.2068e-04, 1.9374e-04, 1.7405e-04,
        1.4654e-04, 1.4080e-04, 1.3795e-04, 1.0043e-04, 1.0021e-04, 9.7941e-05,
        9.0657e-05, 8.9786e-05, 8.1057e-05, 5.3373e-05, 2.9865e-05, 2.8330e-05,
        2.2784e-05, 2.1492e-05])",False,True
 rectangle<|im_end|>,square,"['rectangle', 'square', 'rect', 'Rectangle', 'triangle', 'oval', 'long', 'Square', 'round', 'ob', 'tr', ' rectangular', 'b', 'hex', ' rectangle', 'd', 'Rect', 'tri', ' square', 'box']","tensor([6.5400e-01, 2.7465e-01, 5.4679e-02, 1.9679e-03, 1.8816e-03, 1.7885e-03,
        1.0227e-03, 9.5283e-04, 9.0466e-04, 8.0295e-04, 6.6725e-04, 5.7209e-04,
        5.7191e-04, 3.8182e-04, 2.9319e-04, 2.2753e-04, 2.1248e-04, 2.1246e-04,
        1.0918e-04, 9.0950e-05])",False,False
 triangle<|im_end|>,triangle,"['triangle', 'd', 'circle', 'arrow', 'square', 'hex', 'tri', 'round', 'oct', 'rectangle', 'tr', 'v', 'star', 'p', 'pent', 'cross', 'V', 'cone', 'heart', 'Triangle']","tensor([0.7742, 0.0980, 0.0256, 0.0127, 0.0114, 0.0100, 0.0086, 0.0065, 0.0063,
        0.0054, 0.0047, 0.0018, 0.0018, 0.0014, 0.0014, 0.0013, 0.0010, 0.0010,
        0.0009, 0.0008])",False,True
 Round<|im_end|>,circle,"['Round', 'round', 'O', 'circle', 'C', 'oval', 'The', 'Circle', 'c', 'rounded', 'Ell', 'circ', 'Cur', 'R', 'the', 'cur', 'It', 's', 'ell', ' round']","tensor([0.3723, 0.2828, 0.1211, 0.0554, 0.0471, 0.0443, 0.0273, 0.0086, 0.0054,
        0.0037, 0.0016, 0.0016, 0.0016, 0.0012, 0.0008, 0.0007, 0.0007, 0.0007,
        0.0007, 0.0006])",False,False
 triangle<|im_end|>,triangle,"['triangle', 'square', 'round', 'rectangle', 'tri', 'rect', 'circle', 'p', 'slice', 'tr', 'oval', 'half', 'pie', 'd', 'heart', 'c', 'sem', 'w', 's', ' triangle']","tensor([7.0946e-01, 1.2349e-01, 5.0589e-02, 2.9494e-02, 2.0242e-02, 1.1750e-02,
        1.0496e-02, 8.7505e-03, 7.9164e-03, 2.8847e-03, 2.8209e-03, 2.7713e-03,
        2.3781e-03, 1.8547e-03, 7.4113e-04, 5.8185e-04, 4.1491e-04, 3.5871e-04,
        3.5838e-04, 3.5426e-04])",False,True
 triangle<|im_end|>,triangle,"['triangle', 'square', 'tri', 'round', 'rectangle', 'half', 'tr', 'rect', 'd', 'circle', 'oval', 'sem', 'w', 'heart', 'ob', ' triangle', 'ir', 'oct', 'p', 'quarter']","tensor([8.8805e-01, 3.6897e-02, 1.5280e-02, 1.4750e-02, 1.3173e-02, 4.6070e-03,
        3.2695e-03, 3.2290e-03, 2.4333e-03, 2.3167e-03, 1.4057e-03, 1.0725e-03,
        9.9470e-04, 5.4888e-04, 4.6686e-04, 2.9998e-04, 2.9454e-04, 2.7726e-04,
        2.6467e-04, 2.4388e-04])",False,True
 triangle<|im_end|>,triangle,"['triangle', 'd', 'tri', 'tr', 'rectangle', 'square', 'hex', 'arrow', 'Triangle', 'right', ' triangle', 'cone', 'round', 'circle', 'oct', 'py', 't', 'di', 'pent', 'rect']","tensor([9.3762e-01, 3.8145e-02, 1.5577e-02, 1.9339e-03, 1.2701e-03, 1.0309e-03,
        3.4281e-04, 2.9166e-04, 2.4892e-04, 2.1573e-04, 2.0596e-04, 1.8899e-04,
        1.7103e-04, 1.5099e-04, 1.3606e-04, 1.2016e-04, 1.0427e-04, 8.0157e-05,
        6.5733e-05, 5.6009e-05])",False,True
 Square<|im_end|>,square,"['Square', 'Rect', 'The', 'square', 'Rectangle', 'tri', 'Tri', 'triangle', 'rect', 'Triangle', 'rectangle', 'Hex', 'Box', 'Py', 'S', 'T', 'py', 'the', 'box', 'flat']","tensor([0.3072, 0.1858, 0.1548, 0.0939, 0.0793, 0.0356, 0.0316, 0.0170, 0.0134,
        0.0107, 0.0069, 0.0064, 0.0040, 0.0036, 0.0032, 0.0031, 0.0027, 0.0024,
        0.0021, 0.0017])",False,True
 triangle<|im_end|>,triangle,"['triangle', 'd', 'D', 'Triangle', 'tri', 'tr', 'star', 'square', 'Tri', 'hex', 'Square', 'heart', ' triangle', 'T', 'pent', 'py', 't', 'Hex', 'p', 'rectangle']","tensor([5.4720e-01, 3.2246e-01, 6.6099e-02, 3.6142e-02, 4.9209e-03, 1.5729e-03,
        1.5407e-03, 1.4131e-03, 1.4095e-03, 1.3918e-03, 1.1057e-03, 7.5039e-04,
        6.8152e-04, 6.6139e-04, 5.7187e-04, 5.5995e-04, 4.7993e-04, 4.3668e-04,
        4.2601e-04, 4.2133e-04])",False,True
 rectangle<|im_end|>,square,"['rectangle', 'square', 'rect', 'oval', 'triangle', 'round', 'circle', 'box', 'hex', 'Rectangle', 'none', 'l', 'd', 'c', 'horizontal', 's', 'long', 'flat', 'tri', 'half']","tensor([0.5513, 0.3196, 0.0794, 0.0055, 0.0027, 0.0019, 0.0019, 0.0013, 0.0012,
        0.0011, 0.0010, 0.0010, 0.0009, 0.0008, 0.0008, 0.0008, 0.0007, 0.0007,
        0.0007, 0.0006])",False,False
 triangle<|im_end|>,triangle,"['triangle', 'tri', 'heart', 'oval', 'circle', 'tr', 'rectangle', 'square', 'black', 'round', 'd', 'hex', 'rect', 'p', ' triangle', 'oct', 'trip', 'ell', 't', 'o']","tensor([9.5959e-01, 1.6354e-02, 5.2487e-03, 4.0271e-03, 2.0992e-03, 1.8366e-03,
        1.8248e-03, 1.6998e-03, 1.3659e-03, 1.1253e-03, 5.3751e-04, 3.8306e-04,
        3.3386e-04, 2.7501e-04, 2.2720e-04, 1.8224e-04, 1.4402e-04, 1.0422e-04,
        1.0079e-04, 7.8325e-05])",False,True
 square<|im_end|>,square,"['square', 'rectangle', 's', 'rect', 'Square', 'tile', 'd', 'sqrt', 'hex', 'round', ' square', 'triangle', '-square', 'sq', 't', 'cube', '_square', 'c', 'tan', 'circle']","tensor([9.8542e-01, 1.1452e-02, 9.8478e-04, 6.1820e-04, 2.5078e-04, 1.3432e-04,
        1.0783e-04, 9.7385e-05, 8.0645e-05, 6.5388e-05, 6.0848e-05, 5.2908e-05,
        4.7262e-05, 3.8402e-05, 2.0442e-05, 1.9113e-05, 1.8346e-05, 1.4117e-05,
        1.3728e-05, 1.2459e-05])",False,True
 square<|im_end|>,square,"['square', 'rectangle', 'rect', 'oval', 'Square', 'round', 'triangle', 'd', 's', ' square', 'Rectangle', 'circle', 'sqrt', 'hex', 'white', '-square', ' rectangle', 'ob', ' rectangular', 'long']","tensor([7.0847e-01, 2.8073e-01, 6.7607e-03, 1.0859e-03, 3.6140e-04, 3.1587e-04,
        2.7209e-04, 1.7494e-04, 1.6976e-04, 1.0484e-04, 8.8629e-05, 8.4439e-05,
        8.0563e-05, 7.7311e-05, 7.3786e-05, 6.6131e-05, 5.5928e-05, 5.3354e-05,
        4.7434e-05, 4.1754e-05])",False,True
 square<|im_end|>,square,"['square', 'triangle', 'cross', 'rectangle', 'oct', 'hex', 'py', 'round', 'd', 'point', 'circle', 'tri', 'rect', 'ro', 'clock', 'cone', 'p', 'c', 'tr', 't']","tensor([0.4140, 0.2480, 0.0720, 0.0630, 0.0383, 0.0374, 0.0211, 0.0170, 0.0164,
        0.0101, 0.0070, 0.0063, 0.0035, 0.0024, 0.0021, 0.0019, 0.0017, 0.0013,
        0.0013, 0.0012])",False,True
 circular<|im_end|>,square,"['c', 'round', 'circle', 'rectangle', 'str', 'oval', 'st', 'square', 'cur', 'cloud', 'long', 'strip', 'triangle', 'stripe', 'cir', 'line', 'rect', 'circ', 'd', 'stream']","tensor([0.1280, 0.0797, 0.0767, 0.0649, 0.0423, 0.0400, 0.0304, 0.0288, 0.0250,
        0.0249, 0.0219, 0.0209, 0.0209, 0.0192, 0.0192, 0.0155, 0.0135, 0.0130,
        0.0126, 0.0101])",False,False
 triangle<|im_end|>,triangle,"['triangle', 'tri', 'square', 'py', 'point', 'rect', 'rectangle', 'tr', 'cross', 'd', 'hex', 'flat', 'oct', 'round', 'arch', 'p', 'sharp', 'g', 's', 'angular']","tensor([0.6360, 0.1571, 0.0845, 0.0347, 0.0222, 0.0073, 0.0067, 0.0067, 0.0024,
        0.0023, 0.0016, 0.0015, 0.0014, 0.0013, 0.0013, 0.0012, 0.0011, 0.0011,
        0.0011, 0.0009])",False,True
 square<|im_end|>,square,"['square', 'round', 'rectangle', 'oval', 'rect', 'triangle', 'circle', 'heart', 'rounded', 'tri', 'ob', 's', 'half', 'Square', 'd', 'c', 'hex', 'oct', 'b', 'bread']","tensor([6.3196e-01, 1.4150e-01, 1.1309e-01, 4.2663e-02, 2.4405e-02, 1.2785e-02,
        1.2641e-02, 1.7988e-03, 1.5075e-03, 1.3289e-03, 1.2221e-03, 1.1088e-03,
        1.0749e-03, 8.3936e-04, 5.6921e-04, 4.5242e-04, 4.1478e-04, 3.9073e-04,
        3.6471e-04, 2.8354e-04])",False,True
 circle<|im_end|>,circle,"['circle', 'round', 'circ', 'oval', 'heart', 'ring', 'c', 'triangle', 'rectangle', 'd', ' circle', 'square', 'o', '-circle', 'ell', 'cir', 'r', 'rounded', ' circles', 'b']","tensor([9.4644e-01, 2.1566e-02, 1.4631e-02, 4.8653e-03, 3.0093e-03, 1.4567e-03,
        7.5488e-04, 6.7738e-04, 5.4635e-04, 4.6786e-04, 2.8609e-04, 2.8224e-04,
        2.0843e-04, 1.9672e-04, 1.5402e-04, 1.5336e-04, 1.2708e-04, 1.1111e-04,
        1.0424e-04, 1.0352e-04])",False,True
 square<|im_end|>,square,"['square', 'round', 'triangle', 'rectangle', 'circle', 'oval', 'tri', 'hex', 'oct', 'rect', 'd', 'c', 's', 'none', 'cur', 'b', 'in', 'star', 't', 'cross']","tensor([0.4007, 0.2976, 0.0908, 0.0513, 0.0301, 0.0232, 0.0108, 0.0107, 0.0078,
        0.0063, 0.0056, 0.0051, 0.0032, 0.0024, 0.0023, 0.0021, 0.0018, 0.0016,
        0.0016, 0.0015])",False,True
 star<|im_end|>,star,"['star', 'stars', 'triangle', 'Star', 'd', '星', 'p', ' star', 'st', 'pent', 'square', 'round', 'circle', 'hex', 'cross', '5', 'black', 'sp', 'aster', 'cone']","tensor([9.9508e-01, 1.1837e-03, 5.0897e-04, 3.9398e-04, 3.4056e-04, 2.3475e-04,
        2.0081e-04, 1.9548e-04, 1.5745e-04, 8.7471e-05, 6.8647e-05, 5.0788e-05,
        5.0704e-05, 3.4145e-05, 3.3423e-05, 3.2867e-05, 3.1101e-05, 3.0686e-05,
        2.5303e-05, 2.3498e-05])",False,True
 square<|im_end|>,square,"['square', 'circle', 'rectangle', 'cat', 'triangle', 'round', 'oval', 'heart', 'oct', 'none', 'rect', 'hex', 'd', 'star', 'tri', 'black', 'dog', 's', 'c', 'circ']","tensor([0.2578, 0.2042, 0.1322, 0.1258, 0.0586, 0.0581, 0.0578, 0.0292, 0.0082,
        0.0048, 0.0047, 0.0037, 0.0036, 0.0033, 0.0026, 0.0022, 0.0019, 0.0016,
        0.0016, 0.0015])",False,True
 circle<|im_end|>,circle,"['circle', 'round', 'oval', 'circ', 'c', 'd', 'rectangle', 'rounded', 'oct', 'square', 'triangle', '圆', 'cir', 'red', ' circle', 'o', '圆形', 'don', 'ring', 'ell']","tensor([7.2439e-01, 2.5530e-01, 7.0398e-03, 4.6602e-03, 3.4314e-03, 6.1669e-04,
        5.7867e-04, 4.3953e-04, 3.2125e-04, 2.5868e-04, 2.4100e-04, 1.9881e-04,
        1.0371e-04, 9.4257e-05, 9.2830e-05, 8.8401e-05, 8.1680e-05, 7.7091e-05,
        6.7098e-05, 6.5631e-05])",False,True
 oval<|im_end|>,square,"['oval', 'round', 'square', 'circle', 'rectangle', 'ell', 'o', 'hex', 'heart', 'd', 'rect', 'triangle', 'oct', 'ob', 'c', 'rounded', ' oval', 'circ', 'none', 'ov']","tensor([7.5370e-01, 1.0169e-01, 3.6646e-02, 3.3793e-02, 1.8445e-02, 8.3861e-03,
        7.5761e-03, 6.9854e-03, 3.9622e-03, 3.0756e-03, 2.6709e-03, 2.5341e-03,
        2.1969e-03, 1.6873e-03, 8.7963e-04, 7.3626e-04, 4.8886e-04, 4.7981e-04,
        3.6751e-04, 3.6667e-04])",False,False
 heart<|im_end|>,circle,"['heart', 'square', 'circle', 'oval', 'triangle', 'rectangle', 'd', 'round', 'b', 'bone', 'none', 'star', 'bow', 'p', 'hex', 'rect', 'ell', 'bell', 'arrow', 'o']","tensor([0.1896, 0.1617, 0.1138, 0.0787, 0.0549, 0.0539, 0.0530, 0.0417, 0.0370,
        0.0364, 0.0359, 0.0184, 0.0089, 0.0072, 0.0068, 0.0041, 0.0038, 0.0037,
        0.0031, 0.0029])",False,False
 round<|im_end|>,circle,"['round', 'circle', 'oval', 'square', 'rectangle', 'oct', 'heart', 'c', 'd', 'circ', 'o', 'half', 'rect', 'cur', 'rounded', 'triangle', 'sem', 'hex', 'b', 'ell']","tensor([0.4212, 0.2510, 0.2403, 0.0196, 0.0163, 0.0087, 0.0081, 0.0064, 0.0032,
        0.0026, 0.0020, 0.0017, 0.0016, 0.0014, 0.0013, 0.0013, 0.0012, 0.0007,
        0.0006, 0.0006])",False,False
 square<|im_end|>,square,"['square', 'rectangle', 'none', 'round', 'rect', 'triangle', 'circle', 'no', 'oval', 'Square', 's', 'box', 'Rectangle', 'None', 'd', 'tri', 'rounded', 'c', 'nothing', 'heart']","tensor([0.4618, 0.2417, 0.1973, 0.0176, 0.0142, 0.0095, 0.0094, 0.0069, 0.0048,
        0.0028, 0.0022, 0.0017, 0.0015, 0.0013, 0.0008, 0.0008, 0.0007, 0.0007,
        0.0006, 0.0006])",False,True
 triangle<|im_end|>,triangle,"['triangle', 'd', 'tr', 'tri', 'square', 'Triangle', 'circle', ' triangle', 'rectangle', 'hex', 'arrow', 't', 'py', 'none', 'equ', 'right', 'cone', 'round', 'oct', 's']","tensor([9.8349e-01, 1.1134e-02, 1.4505e-03, 1.1490e-03, 2.6740e-04, 2.6070e-04,
        2.5327e-04, 2.3008e-04, 1.6613e-04, 1.2102e-04, 8.6740e-05, 6.0270e-05,
        4.1088e-05, 3.6394e-05, 3.1058e-05, 3.0846e-05, 2.9720e-05, 2.5392e-05,
        2.1562e-05, 2.0811e-05])",False,True
 square<|im_end|>,square,"['square', 'rectangle', 'rect', 's', 'cube', 'Square', 'd', 'white', 'box', 'triangle', ' square', 'sqrt', '-square', 'c', 'hex', 'oval', 'Rectangle', 'sq', '_square', 'round']","tensor([9.6174e-01, 3.0512e-02, 2.3076e-03, 1.5691e-03, 8.9118e-04, 5.6499e-04,
        4.9794e-04, 1.7256e-04, 1.7201e-04, 1.3054e-04, 1.1264e-04, 1.0356e-04,
        7.7437e-05, 5.9806e-05, 5.1171e-05, 3.8605e-05, 3.2719e-05, 3.2239e-05,
        2.9779e-05, 2.2494e-05])",False,True
