,ID,N_STENCILS,HUE_INDEX_A,HUE_INDEX_B,HUE_INDEX_C,HUE_INDEX_D,HUE_INDEX_E,HUE_INDEX_F,HUE_INDEX_G,HUE_INDEX_H,HUE_INDEX_I,HUE_INDEX_J,HUE_INDEX_K,HUE_INDEX_L,TARGET_HUE_INDEX,correct_answer,HUE_INDEX_A_sim,HUE_INDEX_B_sim,HUE_INDEX_C_sim,HUE_INDEX_D_sim,HUE_INDEX_E_sim,HUE_INDEX_F_sim,HUE_INDEX_G_sim,HUE_INDEX_H_sim,HUE_INDEX_I_sim,HUE_INDEX_J_sim,HUE_INDEX_K_sim,HUE_INDEX_L_sim
1708,1708,6,24,24,45,45,27,11,-1,-1,-1,-1,-1,-1,83,F,0.18,0.18,0.24,0.24,0.1200000000000001,0.4399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1709,1709,6,94,35,78,36,8,62,-1,-1,-1,-1,-1,-1,17,E,0.5400000000000003,0.64,0.22,0.6200000000000001,0.82,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1710,1710,6,89,45,97,69,63,42,-1,-1,-1,-1,-1,-1,18,C,0.4200000000000001,0.4599999999999999,0.5799999999999998,0.0200000000000001,0.0999999999999999,0.5199999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1711,1711,6,87,1,67,3,93,24,-1,-1,-1,-1,-1,-1,76,C,0.7800000000000002,0.5,0.82,0.4600000000000001,0.6600000000000001,0.0400000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1712,1712,6,91,91,9,93,82,46,-1,-1,-1,-1,-1,-1,23,C,0.3600000000000001,0.3600000000000001,0.72,0.4,0.1799999999999998,0.54,0.0,0.0,0.0,0.0,0.0,0.0
1713,1713,6,35,15,18,83,33,40,-1,-1,-1,-1,-1,-1,69,D,0.3199999999999999,0.08,0.0200000000000001,0.72,0.2799999999999999,0.4199999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1714,1714,6,90,23,32,20,86,91,-1,-1,-1,-1,-1,-1,7,D,0.6600000000000001,0.68,0.5,0.74,0.5800000000000002,0.6800000000000002,0.0,0.0,0.0,0.0,0.0,0.0
1715,1715,6,96,82,82,61,49,59,-1,-1,-1,-1,-1,-1,72,C,0.5199999999999998,0.8,0.8,0.78,0.54,0.7400000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1716,1716,6,31,76,72,31,81,25,-1,-1,-1,-1,-1,-1,31,D,1.0,0.0999999999999999,0.1800000000000001,1.0,0.0,0.8799999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1717,1717,6,46,25,19,12,6,43,-1,-1,-1,-1,-1,-1,6,E,0.1999999999999999,0.62,0.74,0.88,1.0,0.2599999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1718,1718,6,48,34,60,42,33,46,-1,-1,-1,-1,-1,-1,49,A,0.98,0.7,0.78,0.8600000000000001,0.6799999999999999,0.94,0.0,0.0,0.0,0.0,0.0,0.0
1719,1719,6,13,93,32,45,86,2,-1,-1,-1,-1,-1,-1,60,D,0.06,0.3399999999999999,0.44,0.7,0.4799999999999998,0.16,0.0,0.0,0.0,0.0,0.0,0.0
1720,1720,6,42,89,60,9,10,89,-1,-1,-1,-1,-1,-1,35,A,0.8599999999999999,0.0800000000000001,0.5,0.48,0.5,0.0800000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1721,1721,6,11,74,42,62,87,9,-1,-1,-1,-1,-1,-1,51,C,0.1999999999999999,0.5399999999999998,0.8200000000000001,0.7799999999999998,0.28,0.16,0.0,0.0,0.0,0.0,0.0,0.0
1722,1722,6,6,1,73,2,12,87,-1,-1,-1,-1,-1,-1,0,B,0.88,0.98,0.4600000000000001,0.96,0.76,0.74,0.0,0.0,0.0,0.0,0.0,0.0
1723,1723,6,86,77,40,29,54,81,-1,-1,-1,-1,-1,-1,57,E,0.4199999999999999,0.6000000000000001,0.6599999999999999,0.4399999999999999,0.94,0.52,0.0,0.0,0.0,0.0,0.0,0.0
1724,1724,6,99,56,23,55,53,65,-1,-1,-1,-1,-1,-1,40,E,0.1800000000000001,0.68,0.6599999999999999,0.7,0.74,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1725,1725,6,24,91,69,74,68,26,-1,-1,-1,-1,-1,-1,39,F,0.7,0.0400000000000001,0.4,0.2999999999999998,0.4199999999999999,0.74,0.0,0.0,0.0,0.0,0.0,0.0
1726,1726,6,11,72,1,57,5,24,-1,-1,-1,-1,-1,-1,55,D,0.12,0.6600000000000001,0.08,0.96,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0
1727,1727,6,17,81,19,18,28,43,-1,-1,-1,-1,-1,-1,36,F,0.6200000000000001,0.0999999999999998,0.6600000000000001,0.64,0.8400000000000001,0.8599999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1728,1728,6,22,95,51,66,37,29,-1,-1,-1,-1,-1,-1,30,F,0.8400000000000001,0.3,0.5800000000000001,0.28,0.8599999999999999,0.98,0.0,0.0,0.0,0.0,0.0,0.0
1729,1729,6,83,42,17,69,29,86,-1,-1,-1,-1,-1,-1,94,F,0.7799999999999998,0.0400000000000001,0.5400000000000003,0.4999999999999999,0.3000000000000001,0.84,0.0,0.0,0.0,0.0,0.0,0.0
1730,1730,6,11,65,93,3,33,80,-1,-1,-1,-1,-1,-1,97,C,0.7199999999999998,0.3600000000000001,0.9200000000000002,0.8799999999999999,0.2799999999999999,0.6600000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1731,1731,6,75,91,52,80,31,98,-1,-1,-1,-1,-1,-1,56,C,0.62,0.2999999999999998,0.9200000000000002,0.52,0.5,0.1599999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1732,1732,6,23,28,4,31,16,9,-1,-1,-1,-1,-1,-1,52,D,0.4199999999999999,0.5199999999999999,0.0399999999999999,0.58,0.2799999999999999,0.1399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1733,1733,6,54,30,64,57,19,36,-1,-1,-1,-1,-1,-1,76,C,0.5599999999999998,0.0799999999999998,0.7599999999999999,0.62,0.1400000000000001,0.1999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
1734,1734,6,38,93,19,81,18,10,-1,-1,-1,-1,-1,-1,26,C,0.76,0.3399999999999999,0.86,0.0999999999999999,0.84,0.6799999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1735,1735,6,50,63,53,82,92,28,-1,-1,-1,-1,-1,-1,2,E,0.0399999999999999,0.22,0.0200000000000001,0.6,0.8,0.48,0.0,0.0,0.0,0.0,0.0,0.0
1736,1736,6,65,78,63,66,99,26,-1,-1,-1,-1,-1,-1,90,E,0.5,0.76,0.4600000000000001,0.52,0.8199999999999998,0.2799999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1737,1737,6,52,20,63,47,16,17,-1,-1,-1,-1,-1,-1,60,C,0.8400000000000001,0.1999999999999999,0.94,0.7400000000000001,0.12,0.1399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1738,1738,6,5,78,98,81,26,70,-1,-1,-1,-1,-1,-1,92,C,0.74,0.7200000000000002,0.8799999999999999,0.7800000000000002,0.3199999999999998,0.56,0.0,0.0,0.0,0.0,0.0,0.0
1739,1739,6,33,57,30,2,13,3,-1,-1,-1,-1,-1,-1,73,B,0.1999999999999999,0.68,0.1399999999999999,0.4200000000000001,0.1999999999999999,0.4,0.0,0.0,0.0,0.0,0.0,0.0
1740,1740,6,69,29,11,15,18,23,-1,-1,-1,-1,-1,-1,74,A,0.8999999999999998,0.0999999999999998,0.2600000000000002,0.1800000000000001,0.1200000000000001,0.0200000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1741,1741,6,60,0,51,12,74,85,-1,-1,-1,-1,-1,-1,21,D,0.22,0.58,0.4000000000000001,0.82,0.06,0.2799999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1742,1742,6,66,52,60,11,48,2,-1,-1,-1,-1,-1,-1,79,A,0.7399999999999998,0.4599999999999998,0.6199999999999999,0.3600000000000002,0.3799999999999999,0.5400000000000003,0.0,0.0,0.0,0.0,0.0,0.0
1743,1743,6,64,10,31,75,78,67,-1,-1,-1,-1,-1,-1,0,B,0.28,0.8,0.38,0.5,0.56,0.3400000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1744,1744,6,24,72,25,17,25,25,-1,-1,-1,-1,-1,-1,50,B,0.48,0.56,0.5,0.3399999999999999,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1745,1745,6,21,76,54,98,19,50,-1,-1,-1,-1,-1,-1,97,D,0.5199999999999998,0.5800000000000002,0.1400000000000001,0.98,0.5599999999999997,0.06,0.0,0.0,0.0,0.0,0.0,0.0
1746,1746,6,77,39,66,84,72,39,-1,-1,-1,-1,-1,-1,92,D,0.7,0.0599999999999999,0.48,0.8400000000000003,0.6,0.0599999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1747,1747,6,42,45,68,88,76,55,-1,-1,-1,-1,-1,-1,46,B,0.9200000000000002,0.98,0.5599999999999998,0.1599999999999999,0.3999999999999998,0.82,0.0,0.0,0.0,0.0,0.0,0.0
1748,1748,6,93,31,59,35,91,52,-1,-1,-1,-1,-1,-1,80,E,0.74,0.0200000000000001,0.5800000000000001,0.0999999999999999,0.7799999999999998,0.44,0.0,0.0,0.0,0.0,0.0,0.0
1749,1749,6,74,78,33,67,49,48,-1,-1,-1,-1,-1,-1,49,E,0.4999999999999999,0.4199999999999999,0.6799999999999999,0.6399999999999999,1.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0
1750,1750,6,82,96,15,42,42,60,-1,-1,-1,-1,-1,-1,77,A,0.9,0.6199999999999999,0.24,0.3000000000000001,0.3000000000000001,0.6600000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1751,1751,6,25,42,64,32,66,71,-1,-1,-1,-1,-1,-1,28,A,0.94,0.7199999999999999,0.2799999999999999,0.92,0.24,0.1399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1752,1752,6,60,47,30,34,96,72,-1,-1,-1,-1,-1,-1,40,D,0.6,0.8599999999999999,0.8,0.88,0.1200000000000001,0.3600000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1753,1753,6,71,98,56,98,55,90,-1,-1,-1,-1,-1,-1,51,E,0.6,0.0599999999999999,0.9,0.0599999999999999,0.92,0.2199999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1754,1754,6,1,13,82,19,80,73,-1,-1,-1,-1,-1,-1,99,A,0.96,0.7200000000000002,0.6599999999999997,0.6,0.6199999999999999,0.4799999999999998,0.0,0.0,0.0,0.0,0.0,0.0
1755,1755,6,66,68,5,45,59,81,-1,-1,-1,-1,-1,-1,38,D,0.44,0.4,0.3399999999999999,0.8600000000000001,0.5800000000000001,0.1399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1756,1756,6,56,57,90,92,10,4,-1,-1,-1,-1,-1,-1,96,D,0.1999999999999998,0.2199999999999999,0.8799999999999999,0.9199999999999998,0.7200000000000002,0.8400000000000003,0.0,0.0,0.0,0.0,0.0,0.0
1757,1757,6,70,66,69,12,48,19,-1,-1,-1,-1,-1,-1,67,B,0.94,0.98,0.96,0.0999999999999999,0.62,0.0399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1758,1758,6,69,56,83,52,75,98,-1,-1,-1,-1,-1,-1,50,D,0.62,0.88,0.3399999999999999,0.96,0.5,0.0399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1759,1759,6,73,98,15,61,8,47,-1,-1,-1,-1,-1,-1,12,C,0.22,0.7200000000000002,0.94,0.0200000000000001,0.92,0.2999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1760,1760,6,45,85,53,29,7,30,-1,-1,-1,-1,-1,-1,68,C,0.5399999999999999,0.6600000000000001,0.7,0.2199999999999999,0.22,0.24,0.0,0.0,0.0,0.0,0.0,0.0
1761,1761,6,53,19,32,72,33,73,-1,-1,-1,-1,-1,-1,9,B,0.12,0.7999999999999999,0.5399999999999999,0.2599999999999999,0.52,0.28,0.0,0.0,0.0,0.0,0.0,0.0
1762,1762,6,60,50,25,88,66,93,-1,-1,-1,-1,-1,-1,37,C,0.54,0.7400000000000001,0.7599999999999999,0.02,0.4200000000000001,0.12,0.0,0.0,0.0,0.0,0.0,0.0
1763,1763,6,74,2,7,3,36,2,-1,-1,-1,-1,-1,-1,86,A,0.76,0.6800000000000002,0.5800000000000002,0.6600000000000001,1.1102230246251563e-16,0.6800000000000002,0.0,0.0,0.0,0.0,0.0,0.0
1764,1764,6,52,45,97,2,93,36,-1,-1,-1,-1,-1,-1,59,A,0.8600000000000001,0.72,0.2400000000000001,0.1400000000000001,0.3199999999999999,0.5399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1765,1765,6,18,50,9,49,37,83,-1,-1,-1,-1,-1,-1,35,E,0.6599999999999999,0.7,0.48,0.72,0.96,0.0399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1766,1766,6,78,5,15,82,22,51,-1,-1,-1,-1,-1,-1,84,D,0.8799999999999999,0.5800000000000002,0.3800000000000002,0.9599999999999996,0.2400000000000002,0.3399999999999997,0.0,0.0,0.0,0.0,0.0,0.0
1767,1767,6,7,83,16,57,12,36,-1,-1,-1,-1,-1,-1,41,F,0.32,0.1599999999999999,0.5,0.6799999999999999,0.42,0.9,0.0,0.0,0.0,0.0,0.0,0.0
1768,1768,6,94,25,12,83,69,82,-1,-1,-1,-1,-1,-1,6,C,0.76,0.62,0.88,0.5399999999999999,0.26,0.5199999999999998,0.0,0.0,0.0,0.0,0.0,0.0
1769,1769,6,24,12,28,65,71,83,-1,-1,-1,-1,-1,-1,78,F,0.08,0.3200000000000002,0.0,0.74,0.8599999999999999,0.9,0.0,0.0,0.0,0.0,0.0,0.0
1770,1770,6,68,31,61,97,24,30,-1,-1,-1,-1,-1,-1,70,A,0.96,0.22,0.82,0.4600000000000001,0.08,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1771,1771,6,8,74,57,8,59,72,-1,-1,-1,-1,-1,-1,74,B,0.3200000000000002,1.0,0.6599999999999999,0.3200000000000002,0.6999999999999998,0.9599999999999996,0.0,0.0,0.0,0.0,0.0,0.0
1772,1772,6,81,66,74,69,24,2,-1,-1,-1,-1,-1,-1,93,F,0.76,0.4599999999999998,0.6200000000000001,0.52,0.38,0.8200000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1773,1773,6,36,13,20,43,65,30,-1,-1,-1,-1,-1,-1,32,F,0.92,0.62,0.76,0.7799999999999999,0.3399999999999999,0.96,0.0,0.0,0.0,0.0,0.0,0.0
1774,1774,6,42,73,12,29,72,82,-1,-1,-1,-1,-1,-1,27,D,0.7,0.0799999999999998,0.7,0.96,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1775,1775,6,87,68,67,53,85,91,-1,-1,-1,-1,-1,-1,94,F,0.8599999999999998,0.4799999999999998,0.4599999999999998,0.1799999999999998,0.8199999999999998,0.94,0.0,0.0,0.0,0.0,0.0,0.0
1776,1776,6,69,85,79,77,78,95,-1,-1,-1,-1,-1,-1,11,F,0.16,0.4799999999999998,0.3600000000000002,0.3199999999999999,0.3400000000000001,0.6799999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1777,1777,6,37,14,76,88,24,45,-1,-1,-1,-1,-1,-1,5,B,0.3599999999999999,0.8200000000000001,0.4200000000000001,0.6600000000000001,0.62,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1778,1778,6,86,35,23,42,27,15,-1,-1,-1,-1,-1,-1,72,A,0.7199999999999998,0.26,0.0200000000000001,0.4000000000000001,0.0999999999999999,0.1399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1779,1779,6,58,5,44,33,13,39,-1,-1,-1,-1,-1,-1,55,A,0.94,0.0,0.78,0.56,0.16,0.68,0.0,0.0,0.0,0.0,0.0,0.0
1780,1780,6,3,30,97,82,97,93,-1,-1,-1,-1,-1,-1,57,D,0.08,0.4599999999999998,0.2000000000000001,0.5000000000000002,0.2000000000000001,0.28,0.0,0.0,0.0,0.0,0.0,0.0
1781,1781,6,14,46,66,50,32,17,-1,-1,-1,-1,-1,-1,88,C,0.4800000000000002,0.1599999999999999,0.5599999999999998,0.24,0.1200000000000001,0.4200000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1782,1782,6,89,75,31,53,55,11,-1,-1,-1,-1,-1,-1,19,F,0.4000000000000001,0.12,0.76,0.3199999999999999,0.28,0.84,0.0,0.0,0.0,0.0,0.0,0.0
1783,1783,6,87,7,20,30,91,50,-1,-1,-1,-1,-1,-1,44,F,0.1400000000000001,0.2599999999999999,0.52,0.72,0.0599999999999999,0.88,0.0,0.0,0.0,0.0,0.0,0.0
1784,1784,6,93,76,15,12,22,43,-1,-1,-1,-1,-1,-1,36,F,0.1400000000000001,0.1999999999999998,0.5800000000000001,0.52,0.72,0.8599999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1785,1785,6,94,8,51,28,67,39,-1,-1,-1,-1,-1,-1,52,C,0.1599999999999999,0.12,0.98,0.5199999999999999,0.7,0.74,0.0,0.0,0.0,0.0,0.0,0.0
1786,1786,6,9,86,40,79,32,42,-1,-1,-1,-1,-1,-1,81,D,0.4400000000000003,0.9,0.1799999999999998,0.96,0.0199999999999997,0.2199999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1787,1787,6,4,58,72,49,33,53,-1,-1,-1,-1,-1,-1,77,C,0.4600000000000001,0.6200000000000001,0.9,0.44,0.1200000000000001,0.5200000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1788,1788,6,21,78,52,89,15,5,-1,-1,-1,-1,-1,-1,29,A,0.8400000000000001,0.02,0.5399999999999999,0.2000000000000001,0.72,0.52,0.0,0.0,0.0,0.0,0.0,0.0
1789,1789,6,15,98,43,62,37,52,-1,-1,-1,-1,-1,-1,73,D,0.16,0.5,0.4,0.78,0.28,0.5800000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1790,1790,6,17,77,44,12,90,72,-1,-1,-1,-1,-1,-1,72,F,0.0999999999999999,0.9,0.44,0.1999999999999999,0.6399999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,1791,6,19,82,79,12,83,66,-1,-1,-1,-1,-1,-1,74,C,0.1000000000000002,0.8400000000000003,0.9,0.2400000000000002,0.8200000000000001,0.8399999999999997,0.0,0.0,0.0,0.0,0.0,0.0
1792,1792,6,7,76,2,71,77,20,-1,-1,-1,-1,-1,-1,57,D,1.1102230246251563e-16,0.62,0.1000000000000002,0.7200000000000002,0.6000000000000001,0.2599999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1793,1793,6,9,43,62,75,87,38,-1,-1,-1,-1,-1,-1,72,D,0.2599999999999999,0.4200000000000001,0.8000000000000002,0.94,0.7,0.3200000000000002,0.0,0.0,0.0,0.0,0.0,0.0
1794,1794,6,6,17,47,77,91,54,-1,-1,-1,-1,-1,-1,52,F,0.0799999999999998,0.2999999999999999,0.9,0.5000000000000002,0.2199999999999999,0.96,0.0,0.0,0.0,0.0,0.0,0.0
1795,1795,6,37,83,26,88,50,36,-1,-1,-1,-1,-1,-1,64,E,0.4600000000000001,0.62,0.24,0.52,0.72,0.4399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1796,1796,6,11,81,51,88,48,38,-1,-1,-1,-1,-1,-1,85,D,0.4799999999999998,0.9200000000000002,0.3199999999999999,0.94,0.26,0.06,0.0,0.0,0.0,0.0,0.0,0.0
1797,1797,6,47,13,17,96,82,9,-1,-1,-1,-1,-1,-1,12,B,0.2999999999999999,0.98,0.9,0.6800000000000002,0.4,0.94,0.0,0.0,0.0,0.0,0.0,0.0
1798,1798,6,39,96,98,63,6,23,-1,-1,-1,-1,-1,-1,53,D,0.72,0.1399999999999999,0.0999999999999999,0.8,0.0599999999999999,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1799,1799,6,14,6,58,98,29,56,-1,-1,-1,-1,-1,-1,28,E,0.72,0.56,0.3999999999999999,0.4,0.98,0.44,0.0,0.0,0.0,0.0,0.0,0.0
1800,1800,6,87,25,14,83,5,80,-1,-1,-1,-1,-1,-1,30,B,0.1399999999999999,0.9,0.6799999999999999,0.06,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,1801,6,65,40,97,63,95,47,-1,-1,-1,-1,-1,-1,91,E,0.4799999999999998,0.0200000000000001,0.8800000000000002,0.4399999999999999,0.9200000000000002,0.12,0.0,0.0,0.0,0.0,0.0,0.0
1802,1802,6,74,13,45,92,95,63,-1,-1,-1,-1,-1,-1,40,C,0.3199999999999998,0.4600000000000001,0.9,0.0399999999999999,0.0999999999999999,0.5399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1803,1803,6,99,92,52,20,15,58,-1,-1,-1,-1,-1,-1,82,B,0.6599999999999997,0.8,0.4000000000000001,0.24,0.3399999999999999,0.5200000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1804,1804,6,50,54,86,5,76,10,-1,-1,-1,-1,-1,-1,90,C,0.1999999999999999,0.28,0.9200000000000002,0.7,0.7200000000000002,0.6,0.0,0.0,0.0,0.0,0.0,0.0
1805,1805,6,66,94,33,30,12,72,-1,-1,-1,-1,-1,-1,38,C,0.44,0.1200000000000001,0.8999999999999999,0.84,0.48,0.3200000000000002,0.0,0.0,0.0,0.0,0.0,0.0
1806,1806,6,69,15,72,11,48,54,-1,-1,-1,-1,-1,-1,9,D,0.1999999999999999,0.88,0.2599999999999999,0.96,0.2199999999999999,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1807,1807,6,47,28,67,50,45,43,-1,-1,-1,-1,-1,-1,57,D,0.8,0.4199999999999999,0.8,0.8599999999999999,0.7599999999999999,0.72,0.0,0.0,0.0,0.0,0.0,0.0
1808,1808,6,96,85,13,57,30,76,-1,-1,-1,-1,-1,-1,2,A,0.8800000000000002,0.6600000000000001,0.78,0.1000000000000002,0.44,0.4800000000000002,0.0,0.0,0.0,0.0,0.0,0.0
1809,1809,6,46,26,7,96,76,57,-1,-1,-1,-1,-1,-1,52,F,0.8799999999999999,0.48,0.0999999999999998,0.12,0.52,0.9,0.0,0.0,0.0,0.0,0.0,0.0
1810,1810,6,71,67,4,45,78,91,-1,-1,-1,-1,-1,-1,89,F,0.6399999999999998,0.5599999999999998,0.7000000000000003,0.1199999999999997,0.7799999999999998,0.96,0.0,0.0,0.0,0.0,0.0,0.0
1811,1811,6,17,37,65,8,72,9,-1,-1,-1,-1,-1,-1,98,D,0.6200000000000001,0.2199999999999999,0.3399999999999999,0.8,0.4799999999999998,0.7800000000000002,0.0,0.0,0.0,0.0,0.0,0.0
1812,1812,6,23,95,12,44,43,90,-1,-1,-1,-1,-1,-1,23,A,1.0,0.4399999999999999,0.78,0.58,0.5999999999999999,0.3399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1813,1813,6,88,82,39,3,15,48,-1,-1,-1,-1,-1,-1,87,A,0.98,0.9,0.0400000000000001,0.6799999999999999,0.4399999999999999,0.22,0.0,0.0,0.0,0.0,0.0,0.0
1814,1814,6,6,67,52,31,55,78,-1,-1,-1,-1,-1,-1,29,D,0.5399999999999999,0.24,0.5399999999999999,0.96,0.48,0.02,0.0,0.0,0.0,0.0,0.0,0.0
1815,1815,6,25,14,9,77,83,1,-1,-1,-1,-1,-1,-1,78,D,0.06,0.28,0.38,0.98,0.9,0.5399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1816,1816,6,94,7,38,69,58,40,-1,-1,-1,-1,-1,-1,3,B,0.8200000000000001,0.92,0.2999999999999999,0.3199999999999999,0.0999999999999999,0.26,0.0,0.0,0.0,0.0,0.0,0.0
1817,1817,6,25,44,42,50,53,80,-1,-1,-1,-1,-1,-1,20,A,0.9,0.52,0.5599999999999998,0.4,0.3399999999999999,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1818,1818,6,48,97,89,3,16,23,-1,-1,-1,-1,-1,-1,87,C,0.22,0.8,0.9599999999999996,0.6799999999999999,0.4199999999999999,0.2799999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1819,1819,6,39,93,8,46,18,21,-1,-1,-1,-1,-1,-1,14,E,0.5,0.5800000000000002,0.88,0.3600000000000001,0.92,0.8599999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1820,1820,6,27,89,75,41,12,66,-1,-1,-1,-1,-1,-1,26,A,0.98,0.26,0.0200000000000001,0.7000000000000001,0.72,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1821,1821,6,65,11,75,15,35,87,-1,-1,-1,-1,-1,-1,84,F,0.6199999999999999,0.4600000000000001,0.8199999999999998,0.3800000000000002,0.0199999999999997,0.9400000000000004,0.0,0.0,0.0,0.0,0.0,0.0
1822,1822,6,39,13,38,75,51,56,-1,-1,-1,-1,-1,-1,6,B,0.3399999999999999,0.86,0.3599999999999999,0.38,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,1823,6,81,30,41,42,52,44,-1,-1,-1,-1,-1,-1,90,A,0.8200000000000001,0.1999999999999999,0.02,0.0400000000000001,0.2400000000000001,0.08,0.0,0.0,0.0,0.0,0.0,0.0
1824,1824,6,75,18,19,84,35,71,-1,-1,-1,-1,-1,-1,97,D,0.56,0.5799999999999998,0.5599999999999997,0.7400000000000002,0.24,0.48,0.0,0.0,0.0,0.0,0.0,0.0
1825,1825,6,92,23,47,86,45,98,-1,-1,-1,-1,-1,-1,60,C,0.3600000000000001,0.26,0.7400000000000001,0.4799999999999998,0.7,0.24,0.0,0.0,0.0,0.0,0.0,0.0
1826,1826,6,89,5,99,0,50,6,-1,-1,-1,-1,-1,-1,36,E,0.0600000000000002,0.38,0.2600000000000002,0.28,0.72,0.4,0.0,0.0,0.0,0.0,0.0,0.0
1827,1827,6,82,99,98,39,93,75,-1,-1,-1,-1,-1,-1,39,D,0.1400000000000001,0.2000000000000001,0.18,1.0,0.08,0.28,0.0,0.0,0.0,0.0,0.0,0.0
1828,1828,6,20,61,60,47,32,24,-1,-1,-1,-1,-1,-1,16,A,0.92,0.0999999999999999,0.12,0.3799999999999999,0.6799999999999999,0.84,0.0,0.0,0.0,0.0,0.0,0.0
1829,1829,6,1,76,87,29,46,67,-1,-1,-1,-1,-1,-1,95,A,0.8799999999999999,0.6200000000000001,0.84,0.3199999999999999,0.02,0.44,0.0,0.0,0.0,0.0,0.0,0.0
1830,1830,6,60,25,47,99,18,45,-1,-1,-1,-1,-1,-1,13,E,0.06,0.76,0.3199999999999999,0.7200000000000002,0.9,0.3600000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1831,1831,6,18,96,53,12,0,90,-1,-1,-1,-1,-1,-1,87,F,0.3799999999999999,0.8199999999999998,0.3200000000000002,0.5,0.74,0.94,0.0,0.0,0.0,0.0,0.0,0.0
1832,1832,6,63,22,4,37,32,80,-1,-1,-1,-1,-1,-1,40,D,0.5399999999999999,0.64,0.28,0.94,0.8400000000000001,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1833,1833,6,4,50,36,57,80,35,-1,-1,-1,-1,-1,-1,76,E,0.4400000000000003,0.4799999999999998,0.1999999999999998,0.62,0.9200000000000002,0.1799999999999998,0.0,0.0,0.0,0.0,0.0,0.0
1834,1834,6,8,28,55,82,26,87,-1,-1,-1,-1,-1,-1,11,A,0.94,0.66,0.12,0.4199999999999999,0.7,0.5199999999999998,0.0,0.0,0.0,0.0,0.0,0.0
1835,1835,6,51,98,38,18,44,72,-1,-1,-1,-1,-1,-1,11,D,0.1999999999999999,0.74,0.4599999999999998,0.86,0.3399999999999999,0.2199999999999999,0.0,0.0,0.0,0.0,0.0,0.0
